-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000
-0.000000	0.000000	0.015631	0.027387	0.000895	0.000116	1.229816	0.011471	0.030612	0.023353	0.011737	0.017563	0.008257	0.008736	0.007053	0.001373	0.001226	0.003765	0.000287	0.010435	0.011831	0.009541	0.005443	0.002920	0.006821	0.001032	0.012153	0.007682	0.002614	0.002295	0.006176	0.000297	0.000893	0.003400	0.015432	0.003042	0.004076	0.001395	0.001112	0.007261	0.007335	0.000363	0.004303	0.019532	0.002673	0.009527	0.003753	0.010148	0.003725	0.002943	0.007787	0.000259	0.006076	0.001992	0.006138	0.002547	0.003767	0.001659	0.001484	0.000716	0.000183	0.000909	0.006254	0.003523	0.005656	0.004221	0.000145	0.000822	0.003352	0.003693	0.001101	0.005085	0.003813	0.003734	0.004467	0.000611	0.000945	0.000873	0.009259	0.000474	0.000148	0.001881	0.023212	0.010858	0.006541	0.003552	0.004791	0.006691	0.024465	0.008511	0.013715	0.009020	0.008358	0.009844	0.003118	0.003834	0.009035	0.011210	0.008704	0.001984	0.022735	0.004556	0.001367	0.000641	0.001327	0.000978	0.000414	0.010365	0.005365	0.006870	0.002126	0.010219	0.014448	0.006225	0.005551	0.009261	0.005634	0.006451	0.006104	0.000499	0.003257	0.011086	0.005543	0.007671	0.004018	0.006713	0.004254	0.008537	0.008613	0.007754	0.000080	0.009911	0.002288	0.005262	0.005421	0.004930	0.001377	0.002085	0.000203	0.001249	0.000793	0.002016	0.006203	0.003356	0.001337	0.003450	0.001429	0.003346	0.001982	0.004440	0.000966	0.007468	0.007489	0.005356	0.001439	0.008457	0.000944	0.005026	0.002733	0.011042	0.010853	0.013629	0.005446	0.019388	0.002132	0.002611	0.001953	0.002728	0.001146	0.073289	0.006605	0.005239	0.004324	0.000837	0.002436	0.009771	0.006439	0.003423	0.403322	0.006947	0.013729	0.002928	0.013876	0.007071	0.016161	0.002013	0.000039	0.001048	0.004651	0.014982	0.002736	0.004494	0.001288	0.008072	0.004579	0.007854	0.019079	0.010679	0.021174	0.019095	0.058602	0.000000	-0.000000
-0.000000	0.000000	0.035723	0.002081	0.014459	1.043653	0.008140	0.122877	0.013095	0.005132	0.010142	0.001598	0.008267	0.003239	0.004793	0.017938	0.001732	0.006190	0.003774	0.326013	0.006077	0.015001	0.001857	0.009249	0.290962	0.003557	0.023959	0.004493	0.001750	0.002877	0.019548	0.001033	0.002187	0.000201	0.012383	0.001961	0.007915	0.008617	0.012193	0.000371	0.002609	0.002498	0.003209	0.000803	0.003120	0.001823	0.001382	0.003201	0.006941	0.000340	0.022083	0.010475	0.006105	0.000791	0.009201	0.000802	0.012546	0.006847	0.003530	0.003351	0.003030	0.002436	0.010560	0.002720	0.007004	0.003587	0.001317	0.007255	0.109603	0.002103	0.002270	0.006443	0.005977	0.002606	0.005327	0.000987	0.000161	0.006914	0.009259	0.001453	0.001597	0.007754	0.006970	0.009218	0.002242	0.000371	0.002629	0.000472	0.011686	0.001735	0.005746	0.000906	0.002272	0.002938	0.000780	0.005874	0.020475	0.006314	0.021659	0.005154	0.008365	0.007961	0.014936	0.003314	0.014330	0.007274	0.012542	0.000405	0.023673	0.002635	0.001518	0.000494	0.004667	0.001303	0.003461	0.000348	0.004884	0.030487	0.006593	0.006815	0.005345	0.005449	0.002602	0.002700	0.003483	0.000834	0.001353	0.001085	0.000459	0.000074	0.002285	0.003137	0.004576	0.001760	0.003278	0.001411	0.003214	0.004457	0.003539	0.005362	0.004330	0.004163	0.003190	0.000848	0.001300	0.000684	0.001119	0.000203	0.000089	0.001228	0.001063	0.006025	0.077326	0.002343	0.001040	0.002870	0.006604	0.000326	0.008904	0.003626	0.002774	0.000911	0.009707	0.004211	0.004733	0.009461	0.002108	0.006636	0.003010	0.006773	0.002785	0.006570	0.002565	0.004792	0.005723	0.000370	0.020226	0.003535	0.013550	0.004708	0.023181	0.023514	0.214600	0.012332	0.009629	0.025028	0.008261	0.004393	0.009292	0.014617	0.006819	0.010566	0.014879	0.042946	0.004549	0.009954	0.024984	0.003094	0.026102	0.029136	0.013396	0.000000	-0.000000
-0.000000	0.000000	0.058923	0.071336	0.030171	0.001375	1.249300	0.016971	0.013175	0.002479	0.000174	0.021162	0.012404	0.005535	0.008707	0.001170	0.003054	0.004890	0.006861	0.005496	0.000420	0.015021	0.027653	0.026217	0.003472	0.011833	0.004698	0.010286	0.006016	0.009913	0.002412	0.003206	0.052751	0.009600	0.004573	0.008794	0.000423	0.012946	0.006249	0.003664	0.005120	0.005254	0.001662	0.003837	0.002679	0.002412	0.006479	0.002925	0.006288	0.007463	0.004648	0.007474	0.000761	0.000624	0.008142	0.002095	0.002155	0.000963	0.001938	0.000556	0.001220	0.003355	0.014805	0.001212	0.002620	0.000282	0.004137	0.004128	0.195827	0.006261	0.002461	0.000634	0.001896	0.001243	0.001299	0.009015	0.004454	0.012591	0.002679	0.001405	0.007539	0.037961	0.008469	0.006338	0.011819	0.012021	0.008938	0.013507	0.019916	0.006067	0.011232	0.008928	0.004704	0.007579	0.016195	0.004053	0.015937	0.012677	0.014384	0.003638	0.002632	0.005894	0.013267	0.006834	0.014340	0.011277	0.015970	0.006051	0.012906	0.010920	0.010918	0.007412	0.016703	0.003713	0.010085	0.005555	0.007673	0.056672	0.011246	0.005610	0.007793	0.030689	0.012135	0.007991	0.000053	0.010647	0.001918	0.003155	0.000340	0.002292	0.009252	0.003265	0.004020	0.005405	0.006053	0.008026	0.002139	0.001884	0.001604	0.001266	0.031297	0.004810	0.003127	0.001921	0.001861	0.004466	0.002665	0.005952	0.001813	0.000991	0.001858	0.002655	0.105978	0.004155	0.004437	0.002551	0.000283	0.000190	0.000527	0.003021	0.002480	0.002349	0.005857	0.007162	0.014038	0.155161	0.002720	0.006288	0.008679	0.004044	0.007145	0.009461	0.007436	0.011729	0.003076	0.012396	0.004258	0.001308	0.000715	0.003211	0.003698	0.004449	0.024184	0.003757	0.009083	0.028935	0.007304	0.001403	0.008458	0.008484	0.011099	0.008783	0.010990	0.013414	0.001519	0.010903	0.033337	0.147494	0.032347	0.011352	0.014264	0.000000	-0.000000
-0.000000	0.000000	0.038631	0.030935	0.019019	1.050577	0.006429	0.011420	0.002297	0.015773	0.005089	0.008694	0.005533	0.010761	0.013068	0.000690	0.006528	0.044277	0.005776	0.006775	0.004137	0.007497	0.004409	0.012868	0.007097	0.007344	0.003973	0.000032	0.003322	0.018119	0.016182	0.006180	0.011317	0.007230	0.007578	0.053722	0.008487	0.003839	0.007404	0.007033	0.011931	0.004323	0.003600	0.000907	0.013590	0.000074	0.013726	0.001288	0.012648	0.004514	0.009008	0.001984	0.010991	0.003755	0.008895	0.000026	0.001468	0.007511	0.000721	0.003731	0.002694	0.002654	0.003111	0.000415	0.000090	0.005577	0.003126	0.001166	0.209245	0.416622	0.005149	0.007953	0.001414	0.008069	0.005340	0.002486	0.003269	0.023475	0.004937	0.038046	0.009183	0.062842	0.003675	0.009916	0.006583	0.015873	0.012645	0.010166	0.011039	0.006498	0.007157	0.016149	0.009004	0.008581	0.015242	0.001469	0.014190	0.012880	0.014380	0.012859	0.002896	0.008306	0.017717	0.009908	0.010749	0.003166	0.019724	0.005651	0.005361	0.009622	0.007736	0.007010	0.008235	0.006037	0.011357	0.008687	0.013275	0.082153	0.008267	0.010327	0.007234	0.016676	0.010690	0.002002	0.004533	0.005899	0.010074	0.008648	0.004073	0.007749	0.004236	0.004182	0.000517	0.008031	0.001731	0.001847	0.006125	0.000076	0.005106	0.002963	0.066563	0.009442	0.003227	0.001010	0.002852	0.002970	0.006447	0.004180	0.008807	0.001206	0.009549	0.000021	0.186966	0.002908	0.010669	0.003486	0.006302	0.003928	0.006185	0.006628	0.008439	0.006408	0.001031	0.013370	0.002462	0.254316	0.003085	0.000924	0.000616	0.006095	0.003417	0.005960	0.008672	0.009767	0.001218	0.006063	0.021774	0.016483	0.010485	0.008610	0.005648	0.022219	0.012597	0.015223	0.015222	0.004945	0.008057	0.001310	0.000982	0.005607	0.010338	0.000911	0.002776	0.004944	0.000255	0.012178	0.022529	0.009367	0.008763	0.001774	0.030636	0.000000	-0.000000
-0.000000	0.000000	0.010998	0.003464	0.565440	0.006452	1.382679	0.007194	0.003522	0.004845	0.009374	0.005436	0.000765	0.009435	0.002042	0.003514	0.012731	0.004082	0.007514	0.005613	0.004192	0.006361	0.007375	0.005148	0.006118	0.005839	0.001525	0.003533	0.001601	0.003006	0.013239	0.002720	0.007239	0.005362	0.007349	0.098148	0.004663	0.004791	0.025995	0.006352	0.001159	0.002033	0.008495	0.013159	0.005138	0.011142	0.000850	0.008117	0.006492	0.004695	0.003388	0.001001	0.005999	0.001700	0.009869	0.000246	0.001237	0.004278	0.002172	0.001466	0.003773	0.001205	0.002053	0.004267	0.001672	0.004555	0.004460	0.001608	0.230679	0.483101	0.001194	0.000679	0.003961	0.003703	0.001548	0.005384	0.002959	0.010540	0.085140	0.022734	0.005037	0.089959	0.009710	0.000475	0.005742	0.000509	0.001816	0.004318	0.004146	0.001824	0.007142	0.003085	0.006166	0.003647	0.001391	0.016172	0.025045	0.000637	0.004466	0.013350	0.024392	0.023562	0.016565	0.008998	0.006234	0.023901	0.018606	0.004874	0.003839	0.000480	0.006189	0.000216	0.005937	0.001098	0.002946	0.003288	0.004521	0.092195	0.003327	0.001311	0.003189	0.009922	0.004750	0.007502	0.046580	0.007051	0.001797	0.004945	0.002288	0.001998	0.000064	0.000740	0.006334	0.002630	0.000263	0.005022	0.009940	0.003443	0.003456	0.005023	0.072656	0.001296	0.005741	0.003714	0.003686	0.003000	0.007209	0.005007	0.007486	0.000945	0.009479	0.000874	0.242157	0.001343	0.000550	0.007098	0.001407	0.005811	0.002348	0.005229	0.006431	0.002795	0.003942	0.004221	0.000426	0.264953	0.009122	0.007764	0.007807	0.004845	0.007116	0.003946	0.005907	0.006598	0.009912	0.018232	0.015594	0.018981	0.001812	0.000288	0.007814	0.011860	0.005983	0.007357	0.002203	0.003765	0.018662	0.001284	0.004951	0.009078	0.007275	0.007575	0.001882	0.000339	0.009029	0.000738	0.008016	0.001773	0.001578	0.005243	0.033550	0.000000	-0.000000
-0.000000	0.000000	0.086356	0.007128	0.007532	1.590420	0.014437	0.019111	0.013435	0.016366	0.020476	0.011467	0.014474	0.010585	0.003894	0.012116	0.007020	0.022262	0.015810	0.012547	0.016316	0.013880	0.023080	0.002619	0.011535	0.011530	0.023152	0.002429	0.001925	0.014119	0.007038	0.006741	0.003043	0.001104	0.010850	0.005335	0.001138	0.004566	0.129177	0.003638	0.010078	0.009608	0.006055	0.009373	0.005493	0.006993	0.001369	0.009498	0.003862	0.005038	0.011459	0.000694	0.005145	0.005481	0.005090	0.005556	0.000554	0.007361	0.006018	0.000262	0.007162	0.009066	0.000216	0.002640	0.003646	0.013185	0.015082	0.003432	0.237074	0.484183	0.048739	0.001017	0.007964	0.004871	0.002210	0.005373	0.007485	0.006385	0.074667	0.023456	0.005167	0.126917	0.010915	0.012758	0.019423	0.013010	0.007715	0.011363	0.012264	0.008481	0.004520	0.003661	0.006514	0.007725	0.005979	0.011528	0.001241	0.022118	0.019574	0.025702	0.007177	0.026556	0.023778	0.009644	0.009701	0.005587	0.002277	0.008042	0.009176	0.014405	0.000386	0.001306	0.003444	0.008575	0.003899	0.004374	0.009727	0.119279	0.013004	0.009977	0.000565	0.007741	0.008289	0.004665	0.066045	0.011292	0.004390	0.004129	0.001929	0.007683	0.002522	0.001868	0.015401	0.005213	0.002689	0.000588	0.007341	0.000090	0.002842	0.006000	0.081598	0.002628	0.000784	0.005827	0.001509	0.003269	0.007162	0.004349	0.005322	0.002129	0.009189	0.004442	0.305457	0.006450	0.016039	0.000203	0.005823	0.002321	0.011732	0.001048	0.012499	0.003366	0.009946	0.024104	0.009772	0.286761	0.000554	0.001130	0.005279	0.011127	0.005287	0.019244	0.010048	0.025361	0.004595	0.016231	0.064583	0.004362	0.054643	0.009993	0.006086	0.003400	0.016429	0.013644	0.000898	0.020573	0.008964	0.008641	0.030624	0.026634	0.000778	0.004632	0.007021	0.015715	0.006945	0.004910	0.000566	0.004216	0.023204	0.012045	0.021561	0.000000	-0.000000
-0.000000	0.000000	0.045907	0.030509	0.577000	0.014082	1.380943	0.003962	0.003935	0.001526	0.002050	0.024781	0.003497	0.001746	0.012849	0.001729	0.017212	0.000296	0.001112	0.011120	0.108629	0.017694	0.012624	0.020399	0.006395	0.000201	0.012669	0.030391	0.005304	0.013242	0.002207	0.005095	0.009932	0.002418	0.007705	0.006805	0.000395	0.008316	0.147306	0.018429	0.004027	0.008882	0.004234	0.013680	0.000060	0.012704	0.003676	0.004441	0.002944	0.003126	0.003335	0.005944	0.012785	0.002126	0.016589	0.008005	0.002537	0.008221	0.005158	0.001910	0.006580	0.003177	0.002542	0.001916	0.001885	0.002570	0.009890	0.005811	0.245775	0.492900	0.054806	0.013908	0.007497	0.000212	0.014337	0.009741	0.005046	0.012668	0.032196	0.002019	0.010366	0.137873	0.004620	0.004285	0.043864	0.004048	0.000648	0.005920	0.012061	0.001914	0.019684	0.001477	0.004683	0.026117	0.002712	0.005062	0.015516	0.028102	0.006533	0.019701	0.001428	0.018053	0.017793	0.018768	0.001633	0.012067	0.004797	0.001493	0.003045	0.004260	0.004079	0.007989	0.009290	0.005850	0.048852	0.016513	0.004488	0.137476	0.033107	0.006736	0.004329	0.006769	0.002600	0.003670	0.020409	0.019380	0.022570	0.022531	0.012385	0.004101	0.006129	0.013912	0.008403	0.000294	0.001224	0.002607	0.007762	0.003392	0.002646	0.000918	0.083280	0.000570	0.006858	0.009582	0.004595	0.002014	0.102564	0.001480	0.003258	0.001986	0.003705	0.001065	0.307569	0.005867	0.011992	0.005411	0.006853	0.008615	0.010331	0.003214	0.003548	0.009218	0.000519	0.019600	0.002732	0.291398	0.003975	0.004118	0.011494	0.011004	0.011865	0.010845	0.013110	0.034425	0.005165	0.003403	0.089519	0.008190	0.029841	0.016347	0.018875	0.017350	0.058848	0.002423	0.007871	0.008872	0.016521	0.000914	0.009113	0.020851	0.007793	0.011642	0.013832	0.009014	0.005019	0.020796	0.019376	0.022977	0.003796	0.032137	0.058969	0.000000	-0.000000
-0.000000	0.000000	0.031096	0.050030	0.017725	1.044941	0.008350	0.019602	0.002739	0.038548	0.002031	0.026800	0.023267	0.026608	0.015750	0.001508	0.017543	0.004156	0.009875	0.002903	0.114542	0.013871	0.006289	0.015826	0.003170	0.007689	0.006780	0.006503	0.008584	0.001465	0.013305	0.044214	0.004107	0.023489	0.004996	0.002355	0.004558	0.001926	0.164308	0.014309	0.011420	0.016279	0.011560	0.011662	0.004896	0.001904	0.007062	0.001971	0.006485	0.002786	0.002326	0.007402	0.008223	0.004338	0.004255	0.002316	0.008716	0.002133	0.000843	0.001078	0.003062	0.002074	0.009762	0.000415	0.000364	0.003250	0.004390	0.001357	0.250333	0.519400	0.052124	0.032946	0.011397	0.000805	0.005417	0.077471	0.002673	0.000685	0.016937	0.000508	0.003922	0.151714	0.006403	0.008674	0.039528	0.006581	0.011295	0.009982	0.014095	0.029230	0.013931	0.016498	0.000702	0.013254	0.005922	0.014632	0.011845	0.007462	0.028263	0.013817	0.014623	0.010681	0.010719	0.008307	0.013841	0.001620	0.002665	0.003791	0.005132	0.002964	0.018557	0.000382	0.003873	0.010829	0.002717	0.030638	0.002001	0.129068	0.037559	0.005686	0.012328	0.014553	0.009456	0.009614	0.005402	0.006546	0.004955	0.069868	0.009376	0.002028	0.001177	0.031040	0.007174	0.001008	0.009116	0.003775	0.003434	0.004677	0.000727	0.005078	0.082372	0.005954	0.000027	0.001158	0.002006	0.114725	0.062744	0.069496	0.005895	0.000125	0.000073	0.004508	0.362685	0.005655	0.005931	0.006948	0.004778	0.001694	0.007708	0.002674	0.010810	0.013443	0.008788	0.036564	0.009924	0.292752	0.015295	0.001980	0.009065	0.004842	0.019421	0.029768	0.024038	0.006197	0.011554	0.002745	0.109030	0.012917	0.017538	0.006620	0.015496	0.009257	0.085798	0.003018	0.009656	0.009778	0.013201	0.012109	0.017551	0.017714	0.003544	0.034714	0.039933	0.025240	0.002099	0.021636	0.004559	0.030654	0.016220	0.029505	0.007370	0.000000	-0.000000
-0.000000	0.000000	0.036671	0.002823	0.626098	0.020894	1.366909	0.010370	0.015620	0.003024	0.019306	0.028411	0.032228	0.045466	0.009407	0.015834	0.000162	0.001305	0.005468	0.009656	0.130601	0.009214	0.008107	0.004075	0.005401	0.002442	0.015475	0.002453	0.005164	0.020978	0.001051	0.073290	0.009913	0.001907	0.002032	0.001316	0.006413	0.004972	0.129065	0.004838	0.013110	0.002706	0.019123	0.006116	0.005803	0.002326	0.001463	0.007462	0.000231	0.001991	0.005661	0.009887	0.003308	0.010768	0.006960	0.008070	0.005775	0.003810	0.007974	0.001832	0.003337	0.008771	0.010957	0.001896	0.003538	0.003344	0.000450	0.001593	0.254968	0.521751	0.058082	0.039234	0.005297	0.016430	0.068196	0.078047	0.004636	0.001875	0.006677	0.004606	0.016545	0.151867	0.000477	0.000886	0.054176	0.002794	0.008305	0.003327	0.003479	0.011383	0.092207	0.004244	0.007418	0.005467	0.021118	0.000564	0.013284	0.011600	0.016751	0.012578	0.013471	0.005583	0.017366	0.000159	0.011534	0.001373	0.019514	0.006500	0.019931	0.026752	0.037405	0.001077	0.096834	0.004353	0.002624	0.005674	0.005552	0.136741	0.001019	0.005377	0.003772	0.004631	0.011184	0.004527	0.004264	0.001073	0.072814	0.087717	0.003760	0.009943	0.009653	0.038578	0.001533	0.001656	0.005659	0.000605	0.002342	0.004009	0.025805	0.005651	0.083477	0.006622	0.006040	0.000357	0.020230	0.116313	0.063064	0.111151	0.001975	0.003022	0.009044	0.001271	0.385035	0.001074	0.012047	0.004625	0.001770	0.000708	0.007746	0.002307	0.006464	0.001945	0.001485	0.008697	0.003530	0.292655	0.087703	0.002315	0.006134	0.019562	0.002547	0.006087	0.005082	0.001584	0.010452	0.013448	0.126107	0.004382	0.006062	0.001403	0.004882	0.002283	0.111332	0.007423	0.016917	0.017015	0.001303	0.008582	0.005945	0.000036	0.036273	0.004233	0.000779	0.012196	0.026949	0.003681	0.006128	0.000339	0.008284	0.005426	0.003189	0.000000	-0.000000
