iter	Passed	Remaining
430	1644	112806
431	1648	112806
432	1652	112810
433	1656	112814
434	1659	112798
435	1663	112795
436	1667	112793
437	1670	112764
438	1674	112740
439	1677	112697
440	1680	112668
441	1684	112640
442	1687	112607
443	1691	112588
444	1695	112582
445	1699	112588
446	1702	112569
447	1706	112548
448	1709	112523
449	1713	112517
450	1717	112535
451	1721	112524
452	1724	112491
453	1728	112480
454	1732	112480
455	1735	112468
456	1739	112472
457	1743	112471
458	1747	112460
459	1751	112459
460	1755	112462
461	1758	112452
462	1762	112454
463	1766	112447
464	1769	112415
465	1773	112394
466	1776	112366
467	1780	112357
468	1784	112359
469	1788	112345
470	1791	112329
471	1795	112328
472	1799	112318
473	1802	112299
474	1806	112289
475	1810	112277
476	1813	112264
477	1817	112244
478	1821	112231
479	1824	112201
480	1828	112212
481	1832	112203
482	1835	112199
483	1839	112195
484	1843	112179
485	1847	112180
486	1850	112163
487	1854	112134
488	1857	112121
489	1861	112095
490	1865	112094
491	1869	112098
492	1872	112078
493	1876	112054
494	1880	112061
495	1883	112058
496	1887	112048
497	1891	112031
498	1894	112030
499	1898	112004
500	1901	111980
501	1905	111957
502	1908	111939
503	1912	111926
504	1915	111904
505	1919	111871
506	1922	111860
507	1926	111839
508	1929	111801
509	1933	111780
510	1936	111778
511	1940	111770
512	1944	111777
513	1948	111775
514	1951	111747
515	1955	111728
516	1959	111720
517	1966	111898
518	1970	111918
519	1974	111922
520	1977	111903
521	1981	111889
522	1984	111864
523	1988	111846
524	1991	111830
525	1995	111828
526	1999	111810
527	2003	111807
528	2006	111787
529	2010	111791
530	2013	111768
531	2017	111746
532	2021	111734
533	2024	111735
534	2028	111745
535	2032	111725
536	2035	111705
537	2039	111674
538	2042	111665
539	2046	111658
540	2050	111633
541	2053	111615
542	2057	111609
543	2061	111613
544	2065	111605
545	2068	111584
546	2072	111568
547	2075	111566
548	2079	111546
549	2082	111517
550	2086	111495
551	2089	111462
552	2092	111447
553	2096	111436
554	2100	111433
555	2104	111428
556	2107	111415
557	2111	111414
558	2114	111388
559	2118	111379
560	2122	111368
561	2126	111369
562	2129	111351
563	2133	111327
564	2136	111304
565	2140	111296
566	2143	111282
567	2147	111258
568	2150	111248
569	2154	111243
570	2158	111246
571	2162	111234
572	2166	111242
573	2169	111224
574	2173	111218
575	2177	111224
576	2181	111231
577	2185	111223
578	2188	111225
579	2192	111222
580	2196	111202
581	2199	111193
582	2203	111174
583	2207	111171
584	2210	111167
