iter	Passed	Remaining
886	3258	106947
887	3261	106938
888	3265	106923
889	3269	106927
890	3273	106934
891	3276	106927
892	3280	106920
893	3284	106935
894	3288	106925
895	3291	106918
896	3294	106902
897	3298	106881
898	3301	106882
899	3305	106871
900	3309	106884
901	3313	106886
902	3317	106897
903	3321	106910
904	3325	106913
905	3329	106911
906	3332	106902
907	3336	106910
908	3340	106905
909	3344	106906
910	3348	106911
911	3352	106919
912	3355	106914
913	3359	106918
914	3363	106920
915	3367	106923
916	3371	106932
917	3375	106930
918	3379	106926
919	3383	106942
920	3387	106957
921	3391	106952
922	3394	106945
923	3398	106944
924	3402	106957
925	3406	106946
926	3409	106933
927	3413	106924
928	3417	106929
929	3421	106935
930	3424	106919
931	3427	106904
932	3431	106914
933	3435	106924
934	3439	106914
935	3442	106906
936	3446	106910
937	3450	106916
938	3454	106906
939	3457	106886
940	3460	106874
941	3464	106872
942	3469	106907
943	3473	106904
944	3476	106901
945	3480	106895
946	3484	106892
947	3487	106889
948	3491	106885
949	3495	106880
950	3499	106897
951	3503	106898
952	3507	106892
953	3510	106879
954	3514	106876
955	3517	106869
956	3521	106862
957	3524	106847
958	3528	106838
959	3532	106847
960	3535	106846
961	3539	106832
962	3542	106815
963	3546	106819
964	3550	106820
965	3553	106810
966	3557	106802
967	3560	106792
968	3564	106786
969	3568	106783
970	3571	106776
971	3575	106768
972	3578	106761
973	3582	106756
974	3585	106739
975	3589	106731
976	3592	106724
977	3596	106721
978	3599	106714
979	3603	106698
980	3606	106684
981	3609	106661
982	3613	106656
983	3616	106655
984	3620	106646
985	3624	106647
986	3628	106652
987	3631	106648
988	3635	106650
989	3639	106634
990	3642	106624
991	3646	106631
992	3649	106620
993	3653	106608
994	3657	106606
995	3661	106611
996	3664	106603
997	3668	106594
998	3671	106591
999	3675	106585
1000	3678	106579
1001	3682	106575
1002	3685	106561
1003	3689	106555
1004	3693	106566
1005	3697	106572
1006	3701	106576
1007	3705	106573
1008	3709	106584
1009	3713	106593
1010	3717	106579
1011	3720	106568
1012	3723	106559
1013	3727	106557
1014	3731	106548
1015	3734	106544
1016	3738	106545
1017	3742	106557
1018	3746	106561
1019	3750	106551
1020	3753	106538
1021	3757	106532
1022	3761	106534
1023	3764	106520
1024	3767	106502
1025	3771	106501
1026	3775	106505
1027	3778	106498
1028	3782	106487
1029	3785	106480
1030	3789	106471
1031	3793	106473
1032	3797	106475
1033	3800	106466
1034	3804	106466
1035	3807	106461
1036	3811	106452
1037	3814	106442
1038	3818	106428
1039	3821	106415
1040	3825	106415
1041	3828	106408
1042	3832	106409
1043	3836	106397
1044	3839	106383
1045	3843	106383
1046	3846	106376
1047	3850	106367
1048	3853	106362
1049	3857	106369
1050	3861	106361
1051	3864	106350
1052	3868	106345
1053	3872	106338
1054	3875	106335
1055	3879	106332
1056	3882	106318
1057	3886	106312
1058	3890	106308
1059	3893	106303
1060	3897	106292
1061	3900	106283
1062	3903	106269
1063	3907	106265
1064	3910	106255
1065	3914	106252
1066	3918	106246
1067	3921	106237
1068	3925	106234
1069	3929	106234
1070	3932	106222
1071	3935	106204
1072	3939	106201
1073	3942	106188
1074	3946	106189
1075	3950	106186
1076	3960	106365
1077	3964	106364
1078	3967	106355
1079	3971	106352
1080	3975	106354
1081	3979	106350
1082	3982	106341
1083	3986	106334
1084	3989	106332
1085	3993	106327
1086	3997	106319
1087	4000	106315
1088	4004	106309
1089	4007	106298
1090	4011	106287
1091	4014	106281
1092	4018	106273
1093	4022	106276
1094	4025	106266
1095	4029	106256
1096	4032	106245
1097	4035	106235
1098	4039	106234
1099	4043	106221
1100	4046	106214
1101	4049	106200
1102	4053	106199
1103	4057	106201
1104	4061	106198
1105	4064	106190
1106	4068	106182
1107	4072	106188
1108	4076	106194
1109	4080	106192
1110	4083	106189
1111	4087	106197
1112	4091	106198
1113	4095	106189
1114	4098	106179
1115	4102	106170
1116	4106	106181
1117	4109	106174
1118	4113	106163
1119	4116	106157
1120	4121	106168
1121	4124	106163
1122	4128	106148
1123	4131	106134
1124	4134	106126
1125	4138	106131
1126	4142	106123
1127	4145	106110
1128	4149	106099
1129	4152	106099
1130	4156	106105
1131	4160	106100
1132	4164	106094
1133	4167	106087
1134	4171	106096
1135	4175	106082
1136	4178	106074
1137	4181	106060
1138	4185	106063
1139	4189	106058
1140	4192	106049
1141	4196	106042
1142	4199	106033
1143	4203	106037
1144	4207	106026
1145	4210	106018
1146	4214	106018
1147	4218	106010
1148	4221	105992
1149	4224	105982
1150	4228	105982
1151	4231	105971
1152	4235	105969
1153	4238	105958
1154	4242	105957
1155	4246	105958
1156	4250	105970
1157	4254	105973
1158	4258	105975
1159	4262	105976
1160	4266	105970
1161	4270	105978
1162	4274	105981
1163	4278	105990
1164	4282	105994
1165	4286	106002
1166	4290	105996
1167	4293	105987
1168	4297	105977
1169	4300	105980
1170	4304	105983
1171	4308	105983
1172	4312	105974
1173	4315	105972
1174	4319	105976
1175	4323	105969
1176	4327	105967
1177	4331	105970
1178	4335	105974
1179	4338	105959
1180	4341	105943
1181	4344	105926
1182	4347	105912
1183	4351	105916
1184	4355	105912
1185	4358	105899
1186	4362	105886
1187	4366	105898
1188	4370	105901
1189	4374	105898
1190	4377	105897
1191	4381	105893
1192	4385	105892
1193	4389	105890
1194	4392	105888
1195	4396	105881
1196	4399	105875
1197	4403	105868
1198	4406	105858
1199	4410	105851
1200	4414	105845
1201	4417	105841
1202	4421	105832
1203	4424	105826
1204	4427	105811
1205	4431	105815
1206	4435	105815
1207	4439	105803
1208	4442	105794
1209	4446	105791
1210	4450	105790
1211	4453	105786
1212	4457	105783
1213	4461	105779
1214	4465	105795
1215	4469	105793
1216	4473	105794
1217	4476	105783
1218	4480	105782
1219	4484	105780
1220	4487	105776
1221	4491	105767
1222	4495	105766
1223	4498	105769
1224	4502	105774
1225	4506	105772
1226	4510	105766
1227	4514	105769
1228	4517	105761
1229	4521	105751
1230	4524	105749
1231	4528	105746
1232	4532	105742
1233	4536	105740
1234	4539	105732
1235	4543	105727
1236	4547	105734
1237	4550	105727
1238	4554	105720
1239	4557	105707
1240	4561	105701
1241	4565	105707
1242	4569	105709
1243	4572	105698
1244	4575	105683
1245	4580	105693
1246	4583	105694
1247	4587	105696
1248	4591	105690
1249	4595	105704
1250	4599	105702
1251	4603	105695
1252	4606	105688
1253	4610	105687
1254	4614	105698
1255	4618	105696
1256	4621	105683
1257	4625	105683
1258	4629	105685
1259	4633	105683
1260	4637	105681
1261	4640	105676
1262	4645	105688
1263	4648	105679
1264	4651	105668
1265	4655	105659
1266	4659	105666
1267	4663	105661
1268	4666	105648
1269	4669	105635
1270	4673	105633
1271	4677	105634
1272	4680	105630
1273	4684	105623
1274	4687	105613
1275	4691	105618
1276	4695	105623
1277	4699	105609
1278	4702	105606
1279	4706	105592
1280	4709	105591
1281	4713	105587
1282	4717	105583
1283	4720	105573
1284	4724	105566
1285	4727	105558
1286	4731	105556
1287	4734	105551
1288	4738	105544
1289	4742	105552
1290	4746	105545
1291	4749	105532
1292	4752	105524
1293	4756	105514
1294	4760	105522
1295	4764	105522
1296	4767	105513
1297	4771	105502
1298	4774	105500
1299	4778	105496
1300	4782	105490
1301	4785	105488
1302	4789	105491
1303	4793	105494
1304	4797	105489
1305	4801	105487
1306	4805	105485
1307	4809	105498
1308	4812	105486
1309	4816	105485
1310	4820	105484
1311	4824	105489
1312	4828	105485
1313	4831	105472
1314	4834	105467
1315	4838	105466
1316	4842	105464
1317	4846	105459
1318	4849	105456
1319	4853	105453
1320	4857	105451
1321	4860	105439
1322	4863	105428
1323	4867	105418
1324	4870	105413
1325	4874	105413
1326	4878	105409
1327	4881	105402
1328	4885	105392
1329	4889	105392
1330	4892	105386
1331	4896	105378
1332	4899	105371
1333	4903	105365
1334	4907	105375
1335	4911	105371
1336	4914	105358
1337	4917	105350
1338	4921	105342
1339	4925	105337
1340	4928	105332
1341	4931	105321
1342	4935	105315
1343	4940	105329
1344	4946	105373
1345	4960	105600
1346	4964	105611
1347	4968	105613
1348	4973	105628
1349	4978	105646
1350	4982	105666
1351	4989	105734
1352	4994	105740
1353	4997	105738
1354	5002	105749
1355	5007	105776
1356	5012	105798
1357	5016	105796
1358	5020	105800
1359	5024	105800
1360	5027	105795
1361	5030	105781
1362	5034	105767
1363	5037	105767
1364	5041	105760
1365	5044	105751
1366	5048	105741
1367	5052	105740
1368	5056	105746
1369	5059	105735
1370	5063	105731
1371	5067	105730
1372	5071	105739
1373	5075	105736
1374	5078	105730
1375	5082	105726
1376	5086	105730
1377	5090	105726
1378	5094	105726
1379	5097	105717
1380	5101	105712
1381	5105	105713
1382	5108	105710
1383	5112	105700
1384	5115	105690
1385	5119	105694
1386	5123	105688
1387	5126	105680
1388	5130	105669
1389	5133	105666
1390	5137	105666
1391	5141	105659
1392	5144	105650
1393	5148	105646
1394	5151	105643
1395	5155	105635
1396	5159	105631
1397	5162	105626
1398	5166	105631
1399	5170	105630
1400	5173	105617
1401	5177	105602
1402	5180	105596
1403	5184	105599
1404	5188	105595
1405	5191	105585
1406	5195	105580
1407	5199	105581
1408	5203	105583
1409	5206	105573
1410	5210	105569
1411	5214	105570
1412	5218	105574
1413	5222	105570
1414	5225	105565
1415	5229	105561
1416	5234	105584
1417	5237	105579
1418	5241	105572
1419	5244	105561
1420	5248	105559
1421	5252	105555
1422	5255	105545
1423	5259	105535
1424	5262	105525
1425	5266	105527
1426	5270	105523
1427	5273	105520
1428	5277	105513
1429	5281	105509
1430	5284	105505
1431	5288	105503
1432	5291	105494
1433	5295	105493
1434	5299	105494
1435	5303	105495
1436	5307	105490
1437	5310	105480
1438	5314	105481
1439	5318	105486
1440	5322	105484
1441	5326	105481
1442	5330	105483
1443	5334	105494
1444	5338	105497
1445	5342	105494
1446	5346	105501
1447	5350	105500
1448	5353	105492
1449	5357	105482
1450	5360	105471
1451	5364	105471
1452	5367	105463
1453	5371	105462
1454	5375	105460
1455	5379	105463
1456	5383	105461
1457	5386	105454
1458	5390	105450
1459	5394	105441
1460	5398	105447
1461	5401	105442
1462	5405	105438
1463	5408	105430
1464	5413	105437
1465	5416	105434
1466	5420	105432
1467	5423	105420
1468	5427	105412
1469	5431	105416
1470	5435	105418
1471	5439	105411
1472	5442	105403
1473	5446	105407
1474	5450	105405
1475	5453	105395
1476	5457	105389
1477	5461	105393
1478	5465	105388
1479	5468	105383
1480	5472	105379
1481	5476	105379
1482	5480	105379
1483	5483	105374
1484	5487	105366
1485	5490	105354
1486	5495	105367
1487	5498	105358
1488	5502	105355
1489	5505	105352
1490	5510	105360
1491	5514	105364
1492	5518	105360
1493	5521	105350
1494	5525	105353
1495	5529	105361
1496	5533	105352
1497	5536	105340
1498	5540	105335
1499	5543	105330
1500	5547	105325
1501	5551	105324
1502	5555	105325
1503	5558	105319
1504	5562	105318
1505	5566	105314
1506	5569	105312
1507	5573	105301
1508	5577	105308
1509	5581	105302
1510	5584	105301
1511	5588	105288
1512	5592	105290
1513	5595	105287
1514	5599	105282
1515	5603	105277
1516	5606	105268
1517	5610	105277
1518	5614	105275
1519	5618	105265
1520	5621	105261
1521	5625	105259
1522	5629	105257
1523	5632	105249
1524	5636	105247
1525	5640	105248
1526	5644	105250
1527	5648	105247
1528	5651	105243
1529	5655	105240
1530	5659	105245
1531	5663	105241
1532	5667	105240
1533	5670	105231
1534	5674	105227
1535	5678	105225
1536	5681	105218
1537	5685	105211
1538	5689	105210
1539	5692	105205
1540	5696	105203
1541	5699	105193
1542	5703	105186
1543	5707	105195
1544	5711	105198
1545	5715	105195
1546	5719	105190
1547	5722	105184
1548	5726	105185
1549	5730	105180
1550	5734	105176
1551	5737	105174
1552	5741	105175
1553	5745	105173
1554	5749	105171
1555	5752	105165
1556	5756	105167
1557	5760	105164
1558	5764	105157
1559	5767	105155
1560	5771	105148
1561	5775	105150
1562	5779	105145
1563	5782	105137
1564	5786	105132
1565	5790	105138
1566	5794	105134
1567	5797	105126
1568	5801	105123
1569	5805	105123
1570	5808	105116
1571	5812	105111
1572	5816	105107
1573	5819	105099
1574	5823	105103
1575	5827	105097
1576	5830	105091
1577	5834	105086
1578	5838	105086
1579	5841	105078
1580	5845	105072
1581	5848	105065
1582	5852	105063
1583	5856	105057
1584	5859	105050
1585	5863	105046
1586	5867	105042
1587	5870	105036
1588	5874	105036
1589	5877	105025
1590	5881	105022
1591	5885	105025
1592	5889	105027
1593	5893	105019
1594	5896	105014
1595	5900	105013
1596	5904	105020
1597	5908	105015
1598	5912	105010
1599	5915	104999
1600	5919	104997
1601	5922	104988
1602	5926	104986
1603	5930	104984
1604	5934	104984
1605	5937	104979
1606	5950	105137
1607	5954	105141
1608	5958	105135
1609	5962	105132
1610	5965	105127
1611	5969	105129
1612	5973	105125
1613	5977	105121
1614	5980	105114
1615	5984	105113
1616	5988	105119
1617	5992	105108
1618	5995	105104
1619	5999	105094
1620	6002	105092
1621	6006	105087
1622	6010	105083
1623	6013	105077
1624	6017	105075
1625	6021	105072
1626	6024	105063
1627	6028	105056
1628	6031	105051
1629	6035	105055
1630	6039	105046
1631	6042	105040
1632	6046	105032
1633	6050	105035
1634	6054	105033
1635	6057	105026
1636	6061	105016
1637	6064	105010
1638	6068	105011
1639	6072	105001
1640	6075	104991
1641	6078	104981
1642	6082	104979
1643	6086	104973
1644	6089	104968
1645	6093	104964
1646	6096	104954
1647	6100	104951
1648	6103	104944
1649	6107	104935
1650	6110	104925
1651	6114	104920
1652	6117	104914
1653	6121	104908
1654	6125	104904
1655	6128	104898
1656	6133	104905
1657	6136	104905
1658	6140	104898
1659	6143	104889
1660	6147	104884
1661	6151	104886
1662	6154	104876
1663	6158	104870
1664	6161	104862
1665	6165	104866
1666	6169	104858
1667	6172	104851
1668	6176	104849
1669	6180	104849
1670	6184	104847
1671	6188	104842
1672	6191	104836
1673	6195	104831
1674	6199	104837
1675	6203	104836
1676	6207	104833
1677	6210	104827
1678	6215	104833
1679	6219	104838
1680	6223	104838
1681	6227	104841
1682	6231	104842
1683	6235	104842
1684	6239	104843
1685	6242	104840
1686	6247	104846
1687	6251	104850
1688	6255	104849
1689	6259	104849
1690	6263	104853
1691	6266	104847
1692	6270	104838
1693	6273	104831
