iter	RMSE
96	4.422978593e-17
97	4.369642884e-17
98	4.335148972e-17
99	4.315159079e-17
100	4.283349448e-17
101	4.231243759e-17
102	4.193662729e-17
103	4.161161276e-17
104	4.144039665e-17
105	4.124843673e-17
106	4.106189733e-17
107	4.089189323e-17
108	4.049368522e-17
109	4.034242888e-17
110	4.008571478e-17
111	3.993356161e-17
112	3.966089345e-17
113	3.953156671e-17
114	3.93797224e-17
115	3.923782015e-17
116	3.912318736e-17
117	3.901499734e-17
118	3.889522011e-17
119	3.850043726e-17
120	3.815336177e-17
121	3.783664066e-17
122	3.758317687e-17
123	3.733835321e-17
124	3.707985795e-17
125	3.693926684e-17
126	3.682509969e-17
127	3.647859856e-17
128	3.62551323e-17
129	3.614831228e-17
130	3.588667971e-17
131	3.580149291e-17
132	3.561203321e-17
133	3.552024579e-17
134	3.524756935e-17
135	3.497578337e-17
136	3.490032307e-17
137	3.481859555e-17
138	3.457944712e-17
139	3.44865548e-17
140	3.439201964e-17
141	3.42232331e-17
142	3.412572438e-17
143	3.403780871e-17
144	3.395553431e-17
145	3.375182932e-17
146	3.367433752e-17
147	3.341036939e-17
148	3.312023286e-17
149	3.305360969e-17
150	3.29348968e-17
151	3.264179444e-17
152	3.249546478e-17
153	3.242666466e-17
154	3.216265172e-17
155	3.209281466e-17
156	3.203460392e-17
157	3.186526219e-17
158	3.18047107e-17
159	3.155863428e-17
160	3.135535013e-17
161	3.117968988e-17
162	3.096725441e-17
163	3.077727659e-17
164	3.04876304e-17
165	3.026378848e-17
166	3.003073102e-17
167	2.996601275e-17
168	2.991430541e-17
169	2.96680096e-17
170	2.961403304e-17
171	2.940829002e-17
172	2.925756913e-17
173	2.905114128e-17
174	2.894038043e-17
175	2.885428092e-17
176	2.860570192e-17
177	2.852547489e-17
178	2.832787245e-17
179	2.82355312e-17
180	2.816463243e-17
181	2.807765376e-17
182	2.80165455e-17
183	2.79597469e-17
184	2.779158715e-17
185	2.770854679e-17
186	2.757538781e-17
187	2.749440267e-17
188	2.737252487e-17
189	2.729973881e-17
190	2.722763665e-17
191	2.713720237e-17
192	2.70129237e-17
193	2.698199301e-17
194	2.691999091e-17
195	2.68275057e-17
196	2.674100548e-17
197	2.671344034e-17
198	2.647853023e-17
199	2.639684219e-17
200	2.626302851e-17
201	2.596838664e-17
202	2.592931615e-17
203	2.583889351e-17
204	2.566788083e-17
205	2.541925506e-17
206	2.525863472e-17
207	2.508430284e-17
208	2.478320413e-17
209	2.45891182e-17
210	2.452219838e-17
211	2.444700603e-17
212	2.428182159e-17
213	2.421428114e-17
214	2.415470766e-17
215	2.390049258e-17
216	2.373392838e-17
217	2.367757704e-17
218	2.364330441e-17
219	2.349723456e-17
220	2.344475098e-17
221	2.33660465e-17
222	2.321483395e-17
223	2.309990034e-17
224	2.295262458e-17
225	2.272425785e-17
226	2.250624588e-17
227	2.226683621e-17
228	2.208218002e-17
229	2.204121572e-17
230	2.20086555e-17
231	2.194515202e-17
232	2.187547583e-17
233	2.182147001e-17
234	2.158259388e-17
235	2.141551431e-17
236	2.136659201e-17
237	2.124046161e-17
238	2.119184936e-17
239	2.104054036e-17
240	2.093523337e-17
241	2.082396945e-17
242	2.068034467e-17
243	2.053911026e-17
244	2.039440234e-17
245	2.030928279e-17
246	2.019519022e-17
247	2.014183775e-17
248	2.009197067e-17
249	2.002772341e-17
250	1.991202497e-17
251	1.978715108e-17
252	1.969619627e-17
253	1.96712232e-17
254	1.962669166e-17
255	1.958506381e-17
256	1.942083796e-17
257	1.940013154e-17
258	1.929774967e-17
259	1.926001672e-17
260	1.909426015e-17
261	1.895156196e-17
262	1.892108384e-17
263	1.883307577e-17
264	1.867158256e-17
265	1.858614955e-17
266	1.855183749e-17
267	1.844757768e-17
268	1.834952535e-17
269	1.825728284e-17
270	1.811709985e-17
271	1.796086989e-17
272	1.786010362e-17
273	1.776817686e-17
274	1.766419346e-17
275	1.756296895e-17
276	1.744924057e-17
277	1.741515382e-17
278	1.738273345e-17
279	1.726620656e-17
280	1.723522314e-17
281	1.718485174e-17
282	1.71625044e-17
283	1.713614726e-17
284	1.710724472e-17
285	1.707974734e-17
286	1.704359803e-17
287	1.690188024e-17
288	1.684580717e-17
289	1.672111147e-17
290	1.670483282e-17
291	1.66851731e-17
292	1.666060937e-17
293	1.656658106e-17
294	1.654313728e-17
295	1.641500193e-17
296	1.628009606e-17
297	1.619592011e-17
298	1.610536084e-17
299	1.600762444e-17
300	1.586110192e-17
301	1.579190261e-17
302	1.569884706e-17
303	1.563456742e-17
304	1.553718701e-17
305	1.545750021e-17
306	1.540224608e-17
307	1.53271492e-17
308	1.531280063e-17
309	1.520928758e-17
310	1.510453202e-17
311	1.504175551e-17
312	1.494031147e-17
313	1.49156734e-17
314	1.483427626e-17
315	1.482013909e-17
316	1.475807107e-17
317	1.469997895e-17
318	1.468677692e-17
319	1.462143114e-17
320	1.453221222e-17
321	1.440766091e-17
322	1.433508025e-17
323	1.423884086e-17
324	1.415200307e-17
325	1.413930885e-17
326	1.408194766e-17
327	1.398641593e-17
328	1.39211172e-17
329	1.390921825e-17
330	1.386851007e-17
331	1.377611712e-17
332	1.369858822e-17
333	1.364216576e-17
334	1.355719943e-17
335	1.34683672e-17
336	1.338383159e-17
337	1.330262225e-17
338	1.323817427e-17
339	1.314096029e-17
340	1.30962989e-17
341	1.30845272e-17
342	1.303058644e-17
343	1.296948965e-17
344	1.291469628e-17
345	1.290371968e-17
346	1.28514388e-17
347	1.27853118e-17
348	1.26989227e-17
349	1.26535419e-17
350	1.257760234e-17
351	1.249749052e-17
352	1.243387361e-17
353	1.234992354e-17
354	1.233971098e-17
355	1.229898631e-17
356	1.223578233e-17
357	1.222608705e-17
358	1.220136233e-17
359	1.209763589e-17
360	1.202990983e-17
361	1.193796337e-17
362	1.18962247e-17
363	1.18158526e-17
364	1.175412895e-17
365	1.171675176e-17
366	1.165433756e-17
367	1.161677291e-17
368	1.155095131e-17
369	1.148878534e-17
370	1.143723191e-17
371	1.138020596e-17
372	1.128873523e-17
373	1.11823644e-17
374	1.116275074e-17
375	1.115353774e-17
376	1.111569129e-17
377	1.103953394e-17
378	1.094506065e-17
379	1.089239588e-17
380	1.086437487e-17
381	1.07918743e-17
382	1.074279403e-17
383	1.069311017e-17
384	1.06452768e-17
385	1.061345047e-17
386	1.051180108e-17
387	1.047857576e-17
388	1.046101601e-17
389	1.040860749e-17
390	1.037608802e-17
391	1.028955152e-17
392	1.02596871e-17
393	1.020364379e-17
394	1.017131322e-17
395	1.009893697e-17
396	1.007694303e-17
397	1.000258413e-17
398	9.971397484e-18
399	9.901778416e-18
400	9.859196368e-18
401	9.849926533e-18
402	9.822752322e-18
403	9.792316121e-18
404	9.70813109e-18
405	9.668839896e-18
406	9.630255357e-18
407	9.571402918e-18
408	9.495034488e-18
409	9.451292015e-18
410	9.415277762e-18
411	9.403915501e-18
412	9.335769842e-18
413	9.272399602e-18
414	9.240568219e-18
415	9.187276119e-18
416	9.137093327e-18
417	9.103661765e-18
418	9.014950055e-18
419	8.973942059e-18
420	8.900734946e-18
421	8.85785678e-18
422	8.848799886e-18
423	8.840271581e-18
424	8.805037701e-18
425	8.75066994e-18
426	8.742591009e-18
427	8.736584292e-18
428	8.703420142e-18
429	8.651747206e-18
430	8.608124514e-18
431	8.599020893e-18
432	8.578251321e-18
433	8.558661945e-18
434	8.540249941e-18
435	8.498153693e-18
436	8.485777377e-18
437	8.474063836e-18
438	8.395493812e-18
439	8.356362256e-18
440	8.335260089e-18
441	8.280193922e-18
442	8.239977812e-18
443	8.20215666e-18
444	8.191797006e-18
445	8.184920879e-18
446	8.166129673e-18
447	8.130170855e-18
448	8.118223033e-18
449	8.075740331e-18
450	8.069357915e-18
451	8.058089193e-18
452	8.024898563e-18
453	7.984604795e-18
454	7.944611897e-18
455	7.906854397e-18
456	7.865190714e-18
457	7.841013298e-18
458	7.834929126e-18
459	7.829187708e-18
460	7.823768597e-18
461	7.79571137e-18
462	7.781597367e-18
463	7.768226038e-18
464	7.737454378e-18
465	7.718937957e-18
466	7.664764418e-18
467	7.649708221e-18
468	7.615003319e-18
469	7.581865001e-18
470	7.534777813e-18
471	7.500825992e-18
472	7.451895336e-18
473	7.405901123e-18
474	7.3588936e-18
475	7.347839636e-18
476	7.313663016e-18
477	7.292806087e-18
478	7.260896115e-18
479	7.227805443e-18
480	7.205508724e-18
481	7.175995969e-18
482	7.165358455e-18
483	7.155227497e-18
484	7.127326934e-18
485	7.117739778e-18
486	7.108604135e-18
487	7.092907322e-18
488	7.047064852e-18
489	7.017469884e-18
490	6.993864234e-18
491	6.969013707e-18
492	6.93994046e-18
493	6.891502493e-18
494	6.864358851e-18
495	6.852141807e-18
496	6.824673897e-18
497	6.81263094e-18
498	6.786485338e-18
499	6.76247152e-18
500	6.738723152e-18
501	6.729459501e-18
502	6.709198431e-18
503	6.685526782e-18
504	6.654316292e-18
505	6.635756486e-18
506	6.611309246e-18
507	6.605116845e-18
508	6.583625561e-18
509	6.559816761e-18
510	6.528520496e-18
511	6.507938602e-18
512	6.488245861e-18
513	6.472833543e-18
514	6.444857345e-18
515	6.4150001e-18
516	6.357561123e-18
517	6.338457386e-18
518	6.331928517e-18
519	6.278391052e-18
520	6.272145267e-18
521	6.254015652e-18
522	6.244870274e-18
523	6.195637785e-18
524	6.17868456e-18
525	6.156119049e-18
526	6.105087622e-18
527	6.057627125e-18
528	6.038548601e-18
529	6.031684675e-18
530	5.98767413e-18
531	5.981103833e-18
532	5.940098331e-18
533	5.933828386e-18
534	5.890105796e-18
535	5.862391854e-18
536	5.815996308e-18
537	5.790347679e-18
538	5.768539709e-18
539	5.746546037e-18
540	5.703529266e-18
541	5.684922814e-18
542	5.678738882e-18
543	5.656343439e-18
544	5.621754005e-18
545	5.611598146e-18
546	5.598609752e-18
547	5.581082769e-18
548	5.560303308e-18
549	5.548900063e-18
550	5.54389802e-18
551	5.52562574e-18
552	5.4932254e-18
553	5.488408314e-18
554	5.44920217e-18
555	5.419647145e-18
556	5.416653938e-18
557	5.406913826e-18
558	5.398003932e-18
559	5.380634231e-18
560	5.353915801e-18
561	5.347288654e-18
562	5.328155229e-18
563	5.323618988e-18
564	5.320919089e-18
565	5.292963533e-18
566	5.267218971e-18
567	5.262914469e-18
568	5.246043642e-18
569	5.230808667e-18
570	5.203055215e-18
571	5.178839466e-18
572	5.173524538e-18
573	5.141018172e-18
574	5.115368963e-18
575	5.09406958e-18
576	5.079978713e-18
577	5.054511274e-18
578	5.029911026e-18
579	4.999617077e-18
580	4.992091385e-18
581	4.96854395e-18
582	4.947172389e-18
583	4.925214125e-18
584	4.916516304e-18
585	4.903205633e-18
586	4.874186466e-18
587	4.861723548e-18
588	4.851800435e-18
589	4.826557857e-18
590	4.803521135e-18
591	4.784632849e-18
592	4.775107956e-18
593	4.746582349e-18
594	4.732147206e-18
595	4.708431746e-18
596	4.684041382e-18
597	4.664074392e-18
598	4.649508575e-18
599	4.62284564e-18
600	4.613524138e-18
601	4.595219698e-18
602	4.576755858e-18
603	4.565367173e-18
604	4.541414501e-18
605	4.522742834e-18
606	4.515285959e-18
607	4.506021888e-18
608	4.492530854e-18
609	4.480045785e-18
610	4.453926259e-18
611	4.443722082e-18
612	4.419089429e-18
613	4.4119191e-18
614	4.39814132e-18
615	4.370584879e-18
616	4.350608215e-18
617	4.342302741e-18
618	4.330670654e-18
619	4.323165865e-18
620	4.318246439e-18
621	4.291889256e-18
622	4.281919872e-18
623	4.274880273e-18
624	4.251632979e-18
625	4.235610891e-18
626	4.225473133e-18
627	4.215853846e-18
628	4.20254945e-18
629	4.188626881e-18
630	4.157429937e-18
631	4.147926132e-18
632	4.139195567e-18
633	4.117764159e-18
634	4.107943599e-18
635	4.09665053e-18
636	4.078341485e-18
637	4.067639771e-18
638	4.04573328e-18
639	4.030626497e-18
640	4.021462132e-18
641	4.011418024e-18
642	4.000919667e-18
643	3.988712642e-18
644	3.980468764e-18
645	3.972539442e-18
646	3.96424725e-18
647	3.947234941e-18
648	3.929605643e-18
649	3.916456141e-18
650	3.908068953e-18
651	3.880526063e-18
652	3.864045962e-18
653	3.83925326e-18
654	3.831400159e-18
655	3.810549537e-18
656	3.800225096e-18
657	3.791057543e-18
658	3.783906755e-18
659	3.764942048e-18
660	3.746733593e-18
661	3.737114891e-18
662	3.728641101e-18
663	3.707064744e-18
664	3.699865449e-18
665	3.682462985e-18
666	3.675669927e-18
667	3.657561568e-18
668	3.640308407e-18
669	3.623918959e-18
670	3.608348441e-18
671	3.59355455e-18
672	3.577290727e-18
673	3.574605234e-18
674	3.559327067e-18
675	3.552444816e-18
676	3.526585359e-18
677	3.513961479e-18
678	3.498631842e-18
679	3.485351199e-18
680	3.479778141e-18
681	3.468133704e-18
682	3.443306336e-18
683	3.427997544e-18
684	3.410704091e-18
685	3.396029998e-18
686	3.384655e-18
687	3.372823191e-18
688	3.367128665e-18
689	3.355597291e-18
690	3.337847085e-18
691	3.327886203e-18
692	3.322343076e-18
693	3.311155062e-18
694	3.284365995e-18
695	3.278345175e-18
696	3.272072407e-18
697	3.26676463e-18
698	3.261744982e-18
699	3.254723603e-18
700	3.241126308e-18
701	3.23775873e-18
702	3.232205588e-18
703	3.226143304e-18
704	3.202043246e-18
705	3.18783921e-18
706	3.17454372e-18
707	3.168923013e-18
708	3.163198623e-18
709	3.140397603e-18
710	3.125391978e-18
711	3.107198808e-18
712	3.091102448e-18
713	3.076307189e-18
714	3.063893933e-18
715	3.05081224e-18
716	3.041943642e-18
717	3.034143922e-18
718	3.026487103e-18
719	3.016240569e-18
720	3.004747826e-18
721	2.980862486e-18
722	2.976105706e-18
723	2.965428024e-18
724	2.950873566e-18
725	2.943694216e-18
726	2.935647741e-18
727	2.924763021e-18
728	2.908761339e-18
729	2.904076047e-18
730	2.893230147e-18
731	2.888468258e-18
732	2.87895917e-18
733	2.873720385e-18
734	2.870033323e-18
735	2.858760489e-18
736	2.846990536e-18
737	2.836825287e-18
738	2.832921335e-18
739	2.821182212e-18
740	2.801514039e-18
741	2.797884451e-18
742	2.788266813e-18
743	2.784373459e-18
744	2.781830679e-18
745	2.7696882e-18
746	2.754478476e-18
747	2.749365067e-18
748	2.732254952e-18
749	2.726253008e-18
750	2.721345374e-18
751	2.709787113e-18
752	2.707489303e-18
753	2.705297756e-18
754	2.701725779e-18
755	2.698237593e-18
756	2.695712512e-18
757	2.688815543e-18
758	2.678737046e-18
759	2.661248754e-18
760	2.646129336e-18
761	2.637782541e-18
762	2.627792994e-18
763	2.617279554e-18
764	2.61416437e-18
765	2.606403717e-18
766	2.594583587e-18
767	2.580212587e-18
768	2.571004181e-18
769	2.568607492e-18
770	2.566352532e-18
771	2.55187976e-18
772	2.539798481e-18
773	2.534962884e-18
774	2.522013586e-18
775	2.51681619e-18
776	2.504512716e-18
777	2.493195517e-18
778	2.479998916e-18
779	2.476463029e-18
780	2.469134036e-18
781	2.462252998e-18
782	2.455434865e-18
783	2.453627435e-18
784	2.451904119e-18
785	2.444965709e-18
786	2.437728433e-18
787	2.433115504e-18
788	2.419475313e-18
789	2.415719595e-18
790	2.409317628e-18
791	2.407373811e-18
792	2.401221164e-18
793	2.387689446e-18
794	2.37935159e-18
795	2.370721145e-18
796	2.357308697e-18
797	2.355424329e-18
798	2.35106641e-18
799	2.339023894e-18
800	2.331285365e-18
801	2.323658636e-18
802	2.314761587e-18
803	2.301433724e-18
804	2.291510727e-18
805	2.284312732e-18
806	2.275204862e-18
807	2.26287723e-18
808	2.253483254e-18
809	2.244938411e-18
810	2.236545199e-18
811	2.231437083e-18
812	2.224768911e-18
813	2.217733535e-18
814	2.213363966e-18
815	2.206682549e-18
816	2.196959162e-18
817	2.192935286e-18
818	2.182277569e-18
819	2.170993208e-18
820	2.165132653e-18
821	2.161740078e-18
822	2.155993514e-18
823	2.149711981e-18
824	2.140320978e-18
825	2.132387526e-18
826	2.121821489e-18
827	2.108359027e-18
828	2.103858177e-18
829	2.093968306e-18
830	2.089132722e-18
831	2.083522781e-18
832	2.074104253e-18
833	2.069473547e-18
834	2.065772254e-18
835	2.05669089e-18
836	2.051672646e-18
837	2.049024478e-18
838	2.04171339e-18
839	2.03737034e-18
840	2.028382199e-18
841	2.025656528e-18
842	2.021622067e-18
843	2.012608819e-18
844	2.005694726e-18
845	1.999734993e-18
846	1.991183342e-18
847	1.983000105e-18
848	1.980440191e-18
849	1.976525697e-18
850	1.968569009e-18
851	1.96171242e-18
852	1.957302174e-18
853	1.95090748e-18
854	1.941330442e-18
855	1.937935703e-18
856	1.929519508e-18
857	1.923727277e-18
858	1.91555912e-18
859	1.910872951e-18
860	1.905462515e-18
861	1.895096134e-18
862	1.888014582e-18
863	1.883229451e-18
864	1.879492011e-18
865	1.875934709e-18
866	1.871459738e-18
867	1.860258875e-18
868	1.850415131e-18
869	1.844558545e-18
870	1.841197726e-18
871	1.827589298e-18
872	1.820603548e-18
873	1.809980673e-18
874	1.803790195e-18
875	1.796321111e-18
876	1.786236136e-18
877	1.774432273e-18
878	1.76581454e-18
879	1.762738619e-18
880	1.758809194e-18
881	1.746435176e-18
882	1.743495192e-18
883	1.740180679e-18
884	1.737234439e-18
885	1.731882539e-18
886	1.722708241e-18
887	1.711323991e-18
888	1.703232823e-18
889	1.700141758e-18
890	1.69801531e-18
891	1.695023723e-18
892	1.692414066e-18
893	1.684299516e-18
894	1.676615248e-18
895	1.669590024e-18
896	1.667477617e-18
897	1.665166606e-18
898	1.662877027e-18
899	1.651707576e-18
900	1.649847718e-18
901	1.645269417e-18
902	1.643100568e-18
903	1.632539605e-18
904	1.625370959e-18
905	1.62300384e-18
906	1.615966419e-18
907	1.612125626e-18
908	1.60416727e-18
909	1.599033717e-18
910	1.592980504e-18
911	1.584139551e-18
912	1.581988265e-18
913	1.57470483e-18
914	1.571965549e-18
915	1.571053561e-18
916	1.563005907e-18
917	1.555655363e-18
918	1.552296466e-18
919	1.548023431e-18
920	1.543320627e-18
921	1.540188327e-18
922	1.534437791e-18
923	1.531469964e-18
924	1.524294277e-18
925	1.521498061e-18
926	1.512338356e-18
927	1.504290127e-18
928	1.49552997e-18
929	1.493574636e-18
930	1.49196546e-18
931	1.485355386e-18
932	1.481420703e-18
933	1.479213217e-18
934	1.472590044e-18
935	1.466152526e-18
936	1.461513939e-18
937	1.457429917e-18
938	1.453418727e-18
939	1.450965844e-18
940	1.44893382e-18
941	1.4420905e-18
942	1.439235001e-18
943	1.435053186e-18
944	1.433040655e-18
945	1.424811352e-18
946	1.422898925e-18
947	1.417737615e-18
948	1.410700268e-18
949	1.409230192e-18
950	1.405600908e-18
951	1.396873877e-18
952	1.396450785e-18
953	1.39100805e-18
954	1.39060371e-18
955	1.382733817e-18
956	1.376974515e-18
957	1.371447729e-18
958	1.366304299e-18
959	1.360453349e-18
960	1.357142664e-18
961	1.350876514e-18
962	1.346517736e-18
963	1.340726805e-18
964	1.33524044e-18
965	1.33219877e-18
966	1.327500236e-18
967	1.323184856e-18
968	1.321271116e-18
969	1.316991022e-18
970	1.311691919e-18
971	1.307461889e-18
972	1.302268875e-18
973	1.298204656e-18
974	1.296956858e-18
975	1.2959376e-18
976	1.29161436e-18
977	1.288145552e-18
978	1.286949449e-18
979	1.281106497e-18
980	1.280242565e-18
981	1.279105621e-18
982	1.275147226e-18
983	1.266876722e-18
984	1.265761676e-18
985	1.258100758e-18
986	1.254273841e-18
987	1.250731601e-18
988	1.246957527e-18
989	1.243626735e-18
990	1.238624323e-18
991	1.232387243e-18
992	1.225939989e-18
993	1.220073253e-18
994	1.217198843e-18
995	1.21338864e-18
996	1.210914621e-18
997	1.207642203e-18
998	1.202075395e-18
999	1.194462489e-18
1000	1.193630037e-18
1001	1.190526077e-18
1002	1.187486569e-18
1003	1.184321072e-18
1004	1.183532221e-18
1005	1.182893844e-18
1006	1.179972072e-18
1007	1.174008501e-18
1008	1.17139565e-18
1009	1.170462764e-18
1010	1.168287204e-18
1011	1.163290815e-18
1012	1.160941047e-18
1013	1.158717627e-18
1014	1.157825299e-18
1015	1.156996277e-18
1016	1.154891382e-18
1017	1.15407498e-18
1018	1.142833436e-18
1019	1.141732128e-18
1020	1.1319657e-18
1021	1.126750988e-18
1022	1.123147126e-18
1023	1.118867882e-18
1024	1.11588284e-18
1025	1.112602732e-18
1026	1.111543727e-18
1027	1.104205019e-18
1028	1.103101697e-18
1029	1.096583885e-18
1030	1.09416126e-18
1031	1.093115239e-18
1032	1.090075929e-18
1033	1.089311495e-18
1034	1.08309241e-18
1035	1.079686718e-18
1036	1.075463005e-18
1037	1.072565547e-18
1038	1.069582709e-18
1039	1.065173046e-18
1040	1.062185166e-18
1041	1.059588426e-18
1042	1.058876962e-18
1043	1.056191438e-18
1044	1.050870009e-18
1045	1.046965972e-18
1046	1.041425481e-18
1047	1.038875972e-18
1048	1.037903568e-18
1049	1.034678939e-18
1050	1.030807467e-18
1051	1.028486303e-18
1052	1.025977409e-18
1053	1.023509724e-18
1054	1.021236262e-18
1055	1.016586631e-18
1056	1.014647115e-18
1057	1.013756314e-18
1058	1.012934782e-18
1059	1.011586316e-18
1060	1.00650283e-18
1061	1.00272099e-18
1062	1.000856301e-18
1063	9.984858436e-19
1064	9.974752512e-19
1065	9.887502465e-19
1066	9.850555226e-19
1067	9.813264582e-19
1068	9.759169217e-19
1069	9.748435917e-19
1070	9.706566534e-19
1071	9.6965843e-19
1072	9.683321118e-19
1073	9.652606133e-19
1074	9.607844265e-19
1075	9.571813399e-19
1076	9.550700984e-19
1077	9.526550201e-19
1078	9.506371094e-19
1079	9.48707505e-19
1080	9.457506859e-19
1081	9.44485429e-19
1082	9.408751017e-19
1083	9.349053865e-19
1084	9.311477746e-19
1085	9.275605115e-19
1086	9.233665698e-19
1087	9.151135787e-19
1088	9.102678652e-19
1089	9.094262641e-19
1090	9.061346746e-19
1091	9.013699917e-19
1092	9.00427071e-19
1093	8.972044017e-19
1094	8.9635298e-19
1095	8.901151036e-19
1096	8.892688775e-19
1097	8.881128929e-19
1098	8.871377015e-19
1099	8.798554924e-19
1100	8.752016708e-19
1101	8.743275859e-19
1102	8.719522988e-19
1103	8.693894695e-19
1104	8.684643456e-19
1105	8.633748184e-19
1106	8.56402329e-19
1107	8.517609424e-19
1108	8.454153894e-19
1109	8.449080379e-19
1110	8.399673022e-19
1111	8.39072356e-19
1112	8.354424505e-19
1113	8.326827164e-19
1114	8.300467687e-19
1115	8.270608002e-19
1116	8.246212376e-19
1117	8.213252477e-19
1118	8.174402465e-19
1119	8.149657651e-19
1120	8.105395931e-19
1121	8.096780166e-19
1122	8.059226244e-19
1123	8.031188785e-19
1124	8.000546952e-19
1125	7.975937405e-19
1126	7.96242807e-19
1127	7.891465074e-19
1128	7.847078941e-19
1129	7.841611203e-19
1130	7.81693595e-19
1131	7.786061379e-19
1132	7.765465174e-19
1133	7.758312145e-19
1134	7.731279503e-19
1135	7.726183556e-19
1136	7.695357065e-19
1137	7.675568586e-19
1138	7.66674797e-19
1139	7.658398236e-19
1140	7.63943857e-19
1141	7.615347103e-19
1142	7.587127842e-19
1143	7.570020559e-19
1144	7.551896262e-19
1145	7.541124626e-19
1146	7.533550725e-19
1147	7.516168717e-19
1148	7.507407008e-19
1149	7.469289075e-19
1150	7.452693906e-19
1151	7.4374272e-19
1152	7.431313663e-19
1153	7.424425099e-19
1154	7.420133016e-19
1155	7.378744826e-19
1156	7.352880987e-19
1157	7.333671663e-19
1158	7.316561836e-19
1159	7.281755894e-19
1160	7.257722736e-19
1161	7.242760121e-19
1162	7.228291807e-19
1163	7.21357012e-19
1164	7.190711449e-19
1165	7.169447261e-19
1166	7.141699344e-19
1167	7.113463817e-19
1168	7.082589742e-19
1169	7.065038562e-19
1170	7.04235431e-19
1171	7.02123536e-19
1172	6.975409239e-19
1173	6.967934012e-19
1174	6.960830892e-19
1175	6.952378106e-19
1176	6.93461244e-19
1177	6.913036104e-19
1178	6.891371292e-19
1179	6.863642495e-19
1180	6.82686796e-19
1181	6.806781373e-19
1182	6.786773618e-19
1183	6.767168519e-19
1184	6.74944996e-19
1185	6.702295885e-19
1186	6.686630414e-19
1187	6.681054263e-19
1188	6.663834321e-19
1189	6.648848184e-19
1190	6.622485335e-19
1191	6.615546143e-19
1192	6.592679733e-19
1193	6.578667338e-19
1194	6.539714242e-19
1195	6.505562688e-19
1196	6.484167167e-19
1197	6.459849184e-19
1198	6.430494014e-19
1199	6.416537579e-19
1200	6.412512121e-19
1201	6.395377426e-19
1202	6.377657982e-19
1203	6.373841259e-19
1204	6.370388743e-19
1205	6.356641379e-19
1206	6.326974562e-19
1207	6.32346763e-19
1208	6.315542029e-19
1209	6.27657307e-19
1210	6.258234074e-19
1211	6.247400754e-19
1212	6.220658239e-19
1213	6.209851053e-19
1214	6.196645922e-19
1215	6.177105407e-19
1216	6.162746513e-19
1217	6.12609802e-19
1218	6.116545549e-19
1219	6.098472048e-19
1220	6.089496653e-19
1221	6.063146988e-19
1222	6.057164942e-19
1223	6.054101184e-19
1224	6.051196238e-19
1225	6.039628613e-19
1226	6.015850124e-19
1227	5.979039966e-19
1228	5.968098183e-19
1229	5.951717905e-19
1230	5.927569281e-19
1231	5.901353203e-19
1232	5.84967584e-19
1233	5.830185041e-19
1234	5.820025869e-19
1235	5.793964795e-19
1236	5.792168245e-19
1237	5.788718079e-19
1238	5.787109736e-19
1239	5.77895265e-19
1240	5.765031375e-19
1241	5.750731894e-19
1242	5.748350977e-19
1243	5.737518579e-19
1244	5.727540959e-19
1245	5.715639594e-19
1246	5.690302535e-19
1247	5.683851355e-19
